market,trade_date,timezone,is_open,market_open_local,market_close_local,market_open_utc,market_close_utc,is_half_day,session_tag,source,generated_at_utc
US,2027-05-21,America/New_York,1,2027-05-21T09:30:00-04:00,2027-05-21T16:00:00-04:00,2027-05-21T13:30:00+00:00,2027-05-21T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-24,America/New_York,1,2027-05-24T09:30:00-04:00,2027-05-24T16:00:00-04:00,2027-05-24T13:30:00+00:00,2027-05-24T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-25,America/New_York,1,2027-05-25T09:30:00-04:00,2027-05-25T16:00:00-04:00,2027-05-25T13:30:00+00:00,2027-05-25T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-26,America/New_York,1,2027-05-26T09:30:00-04:00,2027-05-26T16:00:00-04:00,2027-05-26T13:30:00+00:00,2027-05-26T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-27,America/New_York,1,2027-05-27T09:30:00-04:00,2027-05-27T16:00:00-04:00,2027-05-27T13:30:00+00:00,2027-05-27T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-28,America/New_York,1,2027-05-28T09:30:00-04:00,2027-05-28T16:00:00-04:00,2027-05-28T13:30:00+00:00,2027-05-28T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-01,America/New_York,1,2027-06-01T09:30:00-04:00,2027-06-01T16:00:00-04:00,2027-06-01T13:30:00+00:00,2027-06-01T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-02,America/New_York,1,2027-06-02T09:30:00-04:00,2027-06-02T16:00:00-04:00,2027-06-02T13:30:00+00:00,2027-06-02T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-03,America/New_York,1,2027-06-03T09:30:00-04:00,2027-06-03T16:00:00-04:00,2027-06-03T13:30:00+00:00,2027-06-03T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-04,America/New_York,1,2027-06-04T09:30:00-04:00,2027-06-04T16:00:00-04:00,2027-06-04T13:30:00+00:00,2027-06-04T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-07,America/New_York,1,2027-06-07T09:30:00-04:00,2027-06-07T16:00:00-04:00,2027-06-07T13:30:00+00:00,2027-06-07T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-08,America/New_York,1,2027-06-08T09:30:00-04:00,2027-06-08T16:00:00-04:00,2027-06-08T13:30:00+00:00,2027-06-08T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-09,America/New_York,1,2027-06-09T09:30:00-04:00,2027-06-09T16:00:00-04:00,2027-06-09T13:30:00+00:00,2027-06-09T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-10,America/New_York,1,2027-06-10T09:30:00-04:00,2027-06-10T16:00:00-04:00,2027-06-10T13:30:00+00:00,2027-06-10T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-11,America/New_York,1,2027-06-11T09:30:00-04:00,2027-06-11T16:00:00-04:00,2027-06-11T13:30:00+00:00,2027-06-11T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-14,America/New_York,1,2027-06-14T09:30:00-04:00,2027-06-14T16:00:00-04:00,2027-06-14T13:30:00+00:00,2027-06-14T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-15,America/New_York,1,2027-06-15T09:30:00-04:00,2027-06-15T16:00:00-04:00,2027-06-15T13:30:00+00:00,2027-06-15T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-16,America/New_York,1,2027-06-16T09:30:00-04:00,2027-06-16T16:00:00-04:00,2027-06-16T13:30:00+00:00,2027-06-16T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-17,America/New_York,1,2027-06-17T09:30:00-04:00,2027-06-17T16:00:00-04:00,2027-06-17T13:30:00+00:00,2027-06-17T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
